reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at
f4b03b1c-295e-4493-9cd9-a618b4a40944,jane newman,I ordered a product from Gerts closet on this site October 15. A label was created but then there was a message that tracking wasn't available because of hurricane Helena and if I didn't receive my package by the 22nd I could come back for a refund. So I did and the seller argued with me and then blocked me from making further messages. I wondered how this seller had all 5 star reviews and realized it's because they block people they don't want to deal with. Buyer beware of this seller.,1,1,8.23.0,2024-10-23 19:23:33
83f6730e-02da-4c10-8553-7d063db4efa6,Micah Navarro,"Mercari used to take a small commission on your sales: this is fine, the company serves as an intermediary between two consenting parties across the wild west of the internet. NOW they are charging up to 20% or more to CASH OUT on YOUR OWN SALES. This is insane because, depending on how much business you do on Mercari, you WILL need to pay additional income tax at the end of the year on your sales. This makes the take for Mercari absolutely insane and I will never sell on the app again. Bye.",2,0,8.23.0,2024-10-23 19:22:42
d3142cdb-26b9-4b28-baa0-e37398c4221a,I hate Google,Great place to shop. The only complaint is the fees you have to pay. Some sellers charge high fees on top of the shipping costs and cost of product.,4,0,8.23.0,2024-10-23 19:20:26
64b48e91-9e77-46ca-9f33-2dfbceb18fdc,CCS,"March 27, 2024 Mercari began Charging Fees to Buyers a ""Service Fee"" and ""Processing Fee. Adding to Cost of an Item, Sales Tax and Shipping. Mercari passing the Cost to Buyers (savings to Mercari). What the change does is shifts the burden from Sellers abolished Fees to Charging Buyers. No Good can come of it.",1,8,8.23.0,2024-10-23 18:38:54
2f3c8216-83da-4472-9760-a6e0479b482d,Robertiño Benitez,it's my second purchase and I'm so satisfied.,5,0,8.23.0,2024-10-23 17:25:08
a62b91f9-9f61-4c3c-82fb-040b7277d8f9,Brian Reynolds,"Wonderful transaction! Lightning fast shipping, super well packaged with care. Thank you so much! I highly recommend this seller!!",5,0,8.22.0,2024-10-23 16:38:12
0d3d18f2-86ea-46b5-846e-441225b0b638,Lauren Warnick,Update: works,5,0,8.23.0,2024-10-23 14:35:44
c7e3e535-d724-4b93-9369-b4f0dcab55dc,Crystal Mccoy,I used to live this app being it was my only income but since it has changed. The buyer has to pay so many fees the change their minds to buy and dont buy. Then if i do make a sale im charged a fee to get my money. This app used to be a goid app everyone loved. Now its full of scams and greed. Im going to ebay,1,1,8.23.0,2024-10-23 14:04:27
4e99d933-f902-4df9-b388-47d82d633694,F L,"Mercari is the worst. I tried to return an item because it ended up not being what I wanted, and they wouldn't let me return the item. Really such a stupid resale app. The shipping fees are insane. Like a base 7 plus an extra 5 in ""fee's"" as they put it. What are those are..",1,2,8.23.0,2024-10-23 14:01:33
8940ecf3-fe3d-459e-acd3-36ca1c059b01,Shannon Silverberg,It's been extremely good 💯 of course,5,0,8.23.0,2024-10-23 03:44:00
1b492032-19c9-4b6b-b0cc-c88d0dee7d36,Frank Gomez,great deals on this app.,5,0,8.23.0,2024-10-23 02:34:56
ecd600a0-f864-4b94-bc8d-d1081229dae5,Robin Skinner,Mercari makes it easy to post sell and ship. very happy.,5,0,8.22.0,2024-10-23 02:34:03
9da587d8-2ad8-49c8-9e9e-46784362a562,Jessie Simpson,All good,4,0,8.23.0,2024-10-23 01:45:25
73f66689-69e8-4372-b220-17c584ee2717,Tania Hall,love buying from metcari,5,0,,2024-10-23 00:59:43
d621dc51-a8cc-4436-979d-93c45f4a0a83,Ariel K,"I will be reporting this app for STEALING my money. I was approved for a return, sent the items back to seller- then after it was on its way was told that my return was canceled. When I reached out, they said I had missed my return window. I sent proof on my end that I had sent the items back in the time frame, that the mail service said that the Hurricane was causing delays, but it's been dropped off. I provided the tracking number. Well, I received a message today that they will be keeping $.",1,62,8.23.0,2024-10-23 00:32:08
2f010088-4690-421e-b650-03ceb2fe37f6,Donavan Ryan,Worst app in existence. Mercari is dead. Cannot make $ on sales due to new policy change. Please please please do not waste your time. I will strongly encourage friends and family to shop and sell elsewhere,1,0,8.23.0,2024-10-22 23:35:41
21349492-0514-4362-a50f-ab532dcd08a0,shawnmillzs,great place to shop,5,0,8.20.0,2024-10-22 23:10:22
9bb3877a-9efa-4568-aa1e-1ec65f87f626,Rud Pal,"Nah just use Amazon tbh. This app is a scam so far. If you receive your package damaged there's no help button or return or refund for this problem. Customer support apparently doesn't work weekends so don't expect help for a week at best. An item will say 20$ but on top of the shipping and everything else you'll still pay about 60$. Take it from me, this place isn't worth it",1,2,8.22.0,2024-10-22 22:46:00
7ad105ae-d1f9-4ebf-98ea-490f3c5ab49b,Steven R Hanks Jr,had my first experience with buying an item on Mercari. although there was an issue with my post office. Mercari and the individual seller was understanding and patient and very helpful helping me get things back on track. today I received my purchased item and I can only pray that everyone connects with a seller as helpful as the one I dealt with. ❤️⭐❤️⭐❤️⭐❤️⭐,5,0,8.23.0,2024-10-22 21:40:42
bda93f4e-c07b-4010-86ec-1bf121a580de,mary carr,awesome,5,0,8.23.0,2024-10-22 21:26:24
c73021c4-1bc9-4609-9bed-46d59463b961,Tamara Woodall,love Mercari !,5,0,8.23.0,2024-10-22 19:39:01
41a8b81e-f059-4dce-a9e9-0ae58f6c57f7,Neill Woodward,Love this app,5,0,8.23.0,2024-10-22 18:55:03
b2334623-3c04-4deb-a34a-67403461b08b,Don Rice,"The website is genius. The only thing that will ruin you is the people communicate with your sellar first to make sure they're on the up n up, try not to be scammed.It's very unlikely that you will be as long as you do your due diligence.And make sure you protect yourself while you're buying.It's a great site for used in new items.",5,0,8.22.0,2024-10-22 18:44:06
bc39600a-c2d8-4900-adf8-45e23b5577a1,Glynna Carruthers,"My experience with Mercari and the seller titled, ""Goods For You"", has been horrible. The seller was untruthful about the product they sent, which was the incorrect refrigerator filter, and they tried to blame me for ordering the incorrect filter. I intentionally saved the box of the original filter so I would always re-order the correct one in the future. It's worth it to pay a little extra, go to a store that sells the items you need, and not have to haggle with these dishonest people.",1,11,8.23.0,2024-10-22 17:40:38
48010af8-0703-4e40-af02-7f5efefbed3b,Silvano Brugioni,Great choice for hard to find items.,5,0,8.21.0,2024-10-22 17:39:24
2ae3f2fd-5717-4d34-9929-98013f6e6f81,Altayeb Awadalla,"Please don't buy stuff. Too many scamers, and fruad. You can buy something, they will send you empty boxes. The funny thing is: The Scamers rating the app so that you can sign up and buy stuff from it. Please please Do not sign up.",1,1,,2024-10-22 15:24:33
fe8e15c5-6b3e-4b28-928f-9e01b448f909,Nicole Kauffman,"The app has been bugging constantly lately, 15 occasions in the last 3 days where things won't load or I can't post an item. Currently unable to rate a buyer or post anything, and the last two days my photos and listing disappears before I can post them and have to redo them. What's going on??",3,0,,2024-10-22 15:21:08
77b18c18-9c9b-48bf-8b97-7a5d91342216,Lisa Taylor,Great company,5,0,8.22.0,2024-10-22 14:40:27
da8f68be-4e3c-4a76-bbec-36461c82304d,Mindy Weidner,Awful...five years ago Mercari was good...now it's just a money grabbing scam. When fees cost more than the item someone is buying then you have a real problem.,1,3,8.22.0,2024-10-22 14:04:06
743f038e-9fcd-4f02-acdb-89e675cf8296,edie v,Great app! The price plus additional charges (if any) that are displayed in the ad are exactly what you pay. No hidden fees.,5,0,,2024-10-22 12:13:30
898552dd-2ffa-40c8-aeee-69c86917f970,Mraye Lussier,"THE CUSTOMER SERVICE IS NON EXISTENT!! Forget getting help when something goes wrong . MERCARI cancelled my sale & my package was already shipped off. There is no customer service number to call & speak to a real person. What they offer is to email mercari (it says response time is about 5 hours) BS! I WAIT DAYS TO GET ANY TYPE OF RESPONSE ONLY TO TELL ME SOMETHING I'VE ALREADY DID OR TRIED, LIKE AT THIS POINT ITS BEEN 2 WEEKS AND I'M STILL NOT CLOSER TO GETTING REFUNDED. So disappointing",1,3,8.23.0,2024-10-22 12:07:33
4d990913-cfb8-44f9-90b7-a08e58c0bf53,T. Aloi,Mercari please go back to seller fees! I'm a seller and I've made nothing since the new change. I've lowered my prices with the no seller fees but it still doesn't make up for the huge amount you are now charging buyers. Peeps will not buy if they have to also pay for a fee. I would much rather share the fee with a buyer by way of my seller fee then nothing on my end. My sales literally have dropped to like 0%. Please please please DO SOMETHING!,2,2,8.23.0,2024-10-22 08:53:04
e0cde9d7-5d51-460b-ab27-4e4db4409d1d,Lee Mason,"Mercari does nothing to help stop theft. the ""community"" is full of scammers! I lost $300 bc there is no active way to stop a scam in progress. tracking indicated that my package sat for a month at the seller's post office before i was told that the post office wasn't 100% sure but that they thought that is was returned to the seller. now it is becoming clear that the seller was a scammer all along. many if not most sellers are non-responsive. I hate to say it but eBay is a way safer platform",1,3,8.23.0,2024-10-22 07:13:09
f152b7e5-c4b2-41fa-a5a8-1f29d379d5f0,A. S,"Scammers running rampage and customer service doesn't reply. Waiting two days about a scammer messing me pretending to be Mericari Support wanting me to use an outside link to verify my banking info but Mericari took down my listing in 30 minutes for what they thought I was selling a ""tobacco device"" which i was selling a WRAP made of VINYL AND STILL WAITING ON A REPLY AND THE SCAMMER STILL HAS THEYRE PROFILE UP AS ""TECHNICAL SUPPORT"". DONE WITH THIS APP",1,2,8.22.0,2024-10-22 05:59:50
dc5667dc-6f77-400c-b226-490b95445a95,Heather Hilton,best re sale app I've ever used. quickest results when u need cash quick!!!!,5,0,8.22.0,2024-10-22 03:58:27
a9667d46-242e-4814-b410-f7f7346dee2e,Meredith Wilson,"App keeps crashing, use to work fine before all the extra was added",3,1,8.23.0,2024-10-22 03:12:36
65bec49e-02ae-4778-8e99-bd4a22c5b556,Jeffrey Teissedre,"items and sellers are great, but they don't show the extra fees until after you commit to the buy.",3,1,8.23.0,2024-10-22 02:50:19
18473eb6-7ef5-4f67-8577-08f96c03a20f,Iris,"Blocked accounts still end up on your ""for you"". My whole for you is just AI porn and I'm sick of it. I report every single one I come across and Mercari isn't taking them down. It's ridiculous! Even regular search terms will bring that stuff up because they keyword stuff and Mercari doesn't do anything about that either!",1,3,8.23.0,2024-10-22 01:44:48
186482c3-7b86-4c78-9d21-80ef6654992f,ToonQueen Dreams,good sales site.,5,0,8.23.0,2024-10-22 01:32:21
118d177b-579b-401a-b1c2-5fbb4aac9ef3,Seska Fuze,"Mercari has punishing fees if you are a buyer. you get hit with a service fee and a payment processing fee. A recent purchase for $67 turned into $96 due to shipping, taxes and those two fees. As a seller you also get hit with transfer fees for both a bank transfer and instant pay. Bank transfers used to be free. Mercari is now a fee ridden site.",1,2,8.23.0,2024-10-22 01:13:35
149716b1-86cc-49da-a3f4-bbd712095b87,Chris Turner,awesome app for sellers,5,0,8.21.0,2024-10-22 01:00:00
e7bbe124-b423-4a89-8e3c-495d12b7a462,Stephen Ball,great price for a great machine. thank you guys so much!,5,0,8.23.0,2024-10-22 00:31:05
8f25f649-d9c2-4b14-8a43-d7959ae9c4a9,Lindsey Carter,They will freeze your account for no fault and keep your money from sales.,1,1,8.23.0,2024-10-21 23:54:10
aa5147f7-b4fb-44f3-b5da-95e90b7b8cd5,Alyssa B,It a good app with a lot of sellers for a wide range of items. Only issue I have is the item fees but I don't think that can be avoided.,4,0,8.23.0,2024-10-21 23:28:48
baeb7b45-aa2f-438c-853a-00a5c4578674,Global Bricks,"Great for selling(takes a long time though) not great but ok for buying. Me and my family bought a few stuff and 50% of them were scams. They had positive views and some looked like a small business. But every time we get the items its differnent. Ex: $500 headset for planes, got a basketball card. $100 camera lens, got a broken very small and dirty lens.(both on the same week) And many more like tons of scammers. A lot will report them but a few days still there.😤 its annoying",3,1,8.22.0,2024-10-21 23:09:04
8a74da08-ca81-4e55-8735-d3d16775cec2,Kim McGarr,"first purchase was great, arrived quickly and the item was a great deal!!",5,0,8.23.0,2024-10-21 22:19:25
fcf838c2-6c79-4a02-a6b3-8e4c5ad783d3,Tom Manco,good sellers on this app. Don't like the offer settings though.,2,0,8.22.0,2024-10-21 21:52:39
6d7a9f63-7e3c-44ac-ab71-e92aedb5fc47,Jose Hernandez,Easy to use.,5,0,8.22.0,2024-10-21 21:13:36
ca0f5d3f-4ff3-4c9f-ae20-9491c262e4f2,Tamara Hudson,Very easy platform to use. Long time seller and will continue to do so.,5,0,8.22.0,2024-10-21 19:57:51
bff16aef-c75e-4639-bb66-7d29f3379a67,Kenny Wigington,good,5,0,8.23.0,2024-10-21 18:46:49
5feee294-c390-4ff7-9875-98cb654b09bb,Rachel Wirth,"If something gets delivered incorrectly and the package is missing, Mercari won't refund you. They're not a good business model like ebay.",1,1,8.23.0,2024-10-21 18:15:02
0756acf4-7398-4895-baaf-b2bda3e7a67b,Kathy Burleson,I'm very happy to be a part of Mecari . Great communication.. No complaints.,5,0,8.22.0,2024-10-21 18:10:07
7056ba74-bfa9-4beb-b9bd-1685690f9feb,Orodel Klover,"Wow, a fee to withdraw my funds?! Had no idea it was a thing until I sold an item.. They have this money sitting in an account earning interest, and they added a fee to discourage you from withdrawing right away. Scummy app, do not use!",1,2,8.23.0,2024-10-21 17:58:09
77579671-f274-40f4-99a9-4506bf1efd9e,Kimberly Bonner,Love this app its easy to sell on & helps with everything you need to sell.,5,0,8.23.0,2024-10-21 17:57:37
5cbd0c14-cb1c-4a92-8b3f-e899bce33064,mike bird,"I use to love this app, buy sell it was great. Now it just has too many fraudsters selling expensive items for low prices in hopes that you'll slip on the 3 day rule. I'll change the rating when the crack down",1,2,8.23.0,2024-10-21 16:33:17
a8641a42-8f70-4afa-9606-d2cd1078d132,Corey Rudy,Where did my saved items go????,5,0,8.23.0,2024-10-21 16:23:02
a02fdbf7-d332-4913-9e79-c190db34c228,Google User,"App is difficult to navigate, so much scam and fraud lately, reporting fraud to Mercari and they won't doing anything to remove fraud and scam. This place become a total TRASH 🗑.",1,2,8.23.0,2024-10-21 16:00:21
fae60829-6fc9-41c7-a428-02f96f971aa7,Numbskull727,Some decent deals on here. Seems like they take a higher percentage of whatever you sell than Ebay and other platforms. Edit: Mercari has since m updated the platform. Most of the fees are now passed onto the buyer. You may have to price your items lower to make sure your Buyers on Mercari don't see a ridiculous price after fees are added.,2,1,8.21.0,2024-10-21 14:31:55
293bb196-1bbb-4d8d-a212-e8faba5fd031,"Anthony, Charlotte, and Kids Billera",Why are you charging payment processing fees and service fees? This used to be a great app to shop from. Why would I buy from you now with all the fees? I could go elsewhere cheaper! Half the sellers don't respond so you think you're getting an item but in reality bogus tracking numbers are given or they just don't respond at all. Really disappointing!,1,1,,2024-10-21 13:00:45
3dd03c0b-d33d-4302-bbfd-90e72af03dfa,Glenn H,"No customer support. Over a week with no resolution to a shipping label not being created. Email, email, email, email. I get it, customer service is expensive. It also is a cost of doing business.",1,2,8.22.0,2024-10-21 12:57:36
c447d32d-a558-47f6-aacf-318039739a88,Nicole Nicole,Seller and Buyers Beware: I sold 1 item and they closed my account while my funds are still on their platform. I did some digging and found mercari does this frequently to sellers and buyers. If you like your money take it elsewhere because they will take it from you and you will not be compensated for the goods you've sold or bought.,1,1,8.23.0,2024-10-21 11:48:02
c65a52da-9966-4c27-a03c-9680471f35e3,damone Shields,Great,5,0,8.23.0,2024-10-21 07:14:16
9f52e4af-de0a-44ab-80a7-07ae359a5d73,Travis Tucker,Efficient,4,0,,2024-10-21 05:00:56
6dee7f30-4273-46a2-a5a2-85cd8b20a5f9,anthony lewis,"App that started out humble, changes to screw over buyers! Selling was never easy on this app, but had clients all over the USA. Helps sell products, even with scammers, low ballers and fake accounts to push algorithms to sale my product. Revision to USA app in 2023 now show they moved abroad. No real accounts in the USA. Bots or AI run USA market with fake accounts. Buyers have to pay fees and processing fees on there purchases. Lost cause! Fu mec!",1,1,8.23.0,2024-10-21 03:43:13
52ebbb14-9161-4be6-ad77-d20fc662fbb0,Chrys Violin,"I started using Mercari during covid and loved it so much. It was cozy and simple, like an online garage sale. But now... As a seller, I'm at such high risk of getting hit by scammers who take advantage of the ""any reason"" return policy that I haven't sold anything in months. As a buyer, the absolutely unacceptable amount of fees shoved onto the price of an item makes it completely worthless to buy there. It makes me so sad. Mercari used to be awesome, now it's just cold and money hungry.",1,0,,2024-10-21 02:36:26
6ed0455a-0d8d-462a-9e21-8353fc10736f,Henry Que Vlogsss,Its been over 15 days and I have not received a reply from support due to a lost package.,1,0,8.23.0,2024-10-21 02:05:37
4a955630-c3e0-4231-9f96-2626df8a9895,Carlos Oropeza,have nothing but great experiences from the site.,5,0,8.22.0,2024-10-21 01:43:42
96ff2c82-728c-4496-962a-52cb55d72ee7,Marylin Nelson,Item was delivered quickly and as described on the website,5,0,8.22.0,2024-10-20 21:31:30
957a0db7-1eb3-49cd-a94b-82e4b268d125,T Bro,"Used to love this app as a place to go to sell my clothes. Not anymore. I post and pick the appropriate shipping label/amount. Had no issues for 9 months. Now all of a sudden I'm getting charged the next label up. Which takes money from me and is actually giving my stuff away for free. Example: sold a pair of leggings $3 (weigh less than 1lb), shipping label for $4.99. When the order is complete, I get told they weighed over 1lb and getting charged the difference, $2. Basically I made nothing.",1,3,8.20.0,2024-10-20 20:44:25
b3ef357a-62f0-447c-b7e1-644846e1ee1f,Sonya Wood,"due to fees charged by Mercari, one can now expect go pay 1/3 to 1/2 more than the asking price.",1,0,8.23.0,2024-10-20 19:00:10
4e1b1d37-1ab1-42fc-aa13-56355edc0525,Maryam Abubakar,I regret using this app I sell my market their since February they are not releasing my money since they should allow me to draw my money na $695,1,0,8.23.0,2024-10-20 18:48:54
6e8e07b4-d179-4f6a-93a8-679d76652baa,Dee W.,"The app is so-so. The buyer fees SUCK. As a seller, this drives away my customers as I used to have so many before this change was implemented! I never minded paying seller fees, ever. This is neither innovative NOR helpful to either buyer or seller! It's not embarrassing to change back, Mercari. It's more detrimental to drive both buyers and sellers as your users away. Go on Reddit. People are not happy.",1,1,8.23.0,2024-10-20 16:58:43
d2f014d7-666a-4397-b5a6-9a06e2cf3a41,James Nolan,"SUCKS it's full of b.s. fees and scammer accounts. Just buy off eBay less b.s. ""fees"" for no reason. 10% fee for buying something AND another fee for paying for it. They claim it's to make the app better and blah blah blah, but the app is full of scammer accounts. So many that you spend half your time weeding them out. Ex. I wanted a $70 item, and it had $6.99 shipping. Mercari added a $7 service fee just because AND a $8 payment processing fee, so after taxes, the total was over $93. I'm out.",1,50,8.23.0,2024-10-20 14:40:40
0a44cdf3-9fef-43a8-ba7b-a68ae86d1767,Georrge Lewis,Now that the buyer has to pay a fee my sales dropped.,3,0,8.23.0,2024-10-20 11:37:22
b81e2065-9e1b-481c-8f6a-f7054559eacd,KirbCakes,"Impossible to find a good deal on Mercari. The extra fee you have to pay always invalidates any good selling price you happen to find. Also, not sure how common this is among other kinds of items, but I have seen a plethora of scams in retro video game listings. (People use the same images as a previously sold listing or from a listing on a different site like eBay) And while you *can* report the listing, you aren't able to type a message explaining the obvious scam. Not worth the time.",1,28,8.22.0,2024-10-20 08:25:46
94c848ab-ac2c-4d78-8c91-091e2bdf0427,Chase Novelli,"I spent 5month tryin to verify my acc. & sell stuff.None of which is possible on here.I worked so hard hand makin the items on here & spendin so much money to pay advertise,only to see I can't verify no matter how many times I pass.It sits on review for days & as soon as you pass they rip that verify back away from you for every item sub you put up.All I got was views&saves but never gotten a single buy.Its stressful that this app is $hungry just like etsy & no sales like shopify. Worse app ever",1,1,8.23.0,2024-10-20 07:33:54
eed1629b-7632-45d1-a526-bd2364fdc3a1,Mike Wang,"So you are ones who started the whole 'buyer fees' fiasco. And like idiots Poshmark followed you. Lol, done with these jank buying platforms. Just gonna shop retail from now on. Account deleted, bye bye.",1,4,8.23.0,2024-10-20 07:28:22
e1bc8a8c-e4e0-4644-8e94-15c80f6e35a7,Melissa Lambert,"Fees ran me away. I used to love shopping on Mercari but after 6 or 8 months of absence (I had no extra money to spend for a while) I returned only to find MASSIVE ""processing fee"" attached to each item for sale, in addition to tax and shipping costs. I am never using this platform again, it is an absolute INSULT to buyers and sellers. Shame on Mercari, they ruined a wonderful platform. People can't even afford to live these days yet greedy Mercari wants to make it even more difficult to shop.",1,2,8.22.0,2024-10-20 05:25:26
9fcd3672-9185-4d8a-aa87-879feb70e285,Beth Emmons,love getting nice brands for a great price.,5,0,8.21.0,2024-10-20 05:00:32
9fa2c961-40e0-411a-94bc-0509cdba77b8,Cherish,"I will nolonger be using this app. It's ridiculous to have fees to deposit your own money you made from selling your items, as well as fees for buyers. Can't even buy an item without the price being jacked up almost $20 because of delivery, tax, possible payment fee if you dont pay outright, and now a service fee? This app is ruined.",1,5,8.22.0,2024-10-20 04:12:52
0b9e5c04-9ccf-485b-9e1c-fb1c3570e7eb,Kourosh Nejad,3 stars due to the high amount of prices that Mercari charges us for getting a used item that most of the time makes it cost like a new item you go to get from a shop in person,3,0,8.13.0,2024-10-20 02:58:45
d06b2eb4-3473-425d-8d68-60ef8dd79451,Ry Leigh,"I was a seller for 2 years with over 100 sales and a 5-star account. I just closed my account cause mercari is extremely bad. The customer service is as bad as the scammers. Scammers get away with murder. The fees are atrocious and desperate, and the payouts are charged. I would not give them a dime. Don't buy or sell from mercari. Your way better off on eBay(which is where I'm staying).",1,2,7.48.1,2024-10-20 02:26:03
e04fb712-7240-4198-92e4-e6397e17a1e4,Krista Errickson (blacksheep_nation),"A variety of items available, and the seller ID process seems thorough enough to trust the site. It's been around for a long time, which is an added layer of trust. The biggest change are the astronomical fees. I gasped as I went to check out a $20 purchase. Over $10. 50% of the product! Most buyers are unaware of such high fees, so they don't factor it in when browsing. Maybe a big purchase is not as noticeable. It's a lose/lose for buyer and seller.",2,49,8.22.0,2024-10-20 01:29:04
62051362-385c-4ed6-a82d-e8a055efb1be,stef6655,found exactly what I needed in minutes.,5,0,8.21.0,2024-10-20 00:15:15
b60b8e3b-42dd-44d3-8656-f1271e9080d2,Jayla,"Service Fee addition is so greedy and the fact it changes is wild. Different users are being charged different Service fee rates, and the rate even changes just based on the time of purchase.",1,1,7.68.1,2024-10-19 23:29:23
ac4cef2c-fa75-4242-af2c-993bbd9f7b0b,Dede Sutton,I love Mercari I've never been disappointed with a purchase I've made! Thanks for a great transaction every time.,5,0,8.22.0,2024-10-19 20:23:57
2e567fb2-0499-4eae-9c13-0fd8fdcd18f5,Whowanttoknow,"First-time buyer, everything went well",5,0,8.19.1,2024-10-19 19:50:24
1e5aa1e1-e914-49f6-97e3-f55879f0ea4a,Jennifer Hale,"Great Seller! Super Fast Shipping! Beautiful Sweater, just as described!",5,0,8.21.0,2024-10-19 19:18:12
56908a96-f940-4ce4-8f5b-53a6884df1ae,ALBERT L SAWVEL,Mercari is not helping on Promoting in my products and seem to be a block on my app because no one is interested in the items I sale all this year. Are they going out of business ?,1,0,8.22.0,2024-10-19 18:08:22
9c96ab74-523b-42ba-93fa-f5bdb1a95fbe,A Liaw,"I've been notified 4 different times that my buyer's package has updated tracking history, except it's all for the same event. Please fix... thank you very much",4,0,8.23.0,2024-10-19 14:04:07
328fa81f-16ca-4d97-b1d4-473f8e71ffaf,Kalie Weigle,shipped quickly and items as described!,5,0,8.22.0,2024-10-19 11:37:56
8a687c0e-cc9b-406f-ac07-8661ddb5834f,arman weissman,terrible. my bank card works for every app and purchase EXCEPT MERCARI,1,0,,2024-10-19 10:41:28
b4058c27-e38a-41db-8ea2-a4d0f14ce09a,Thomas Moneyhon,Remove the 'for you' page or fix it. It doesn't show me my size on any of the items because mercari does not allow saving sizes to my account. Every time you search you have to tell it your sizes. Also I do not want to see sold items in search results. Ever. It's a waste of my time.,2,0,8.22.0,2024-10-19 04:50:15
e2d365ff-1013-4d52-a399-22f177912095,Eric Morales,Used to be better with the seller having to cover fees. And I've been a seller too. Buyer fees are so expensive now. I hardly use this app anymore now,2,0,8.23.0,2024-10-19 02:53:55
7f137a20-a199-48e3-ab08-934dfacdd590,Gema Acosta,Please remove some of the SELLER FEES. Is affecting my sales drastically. I can't lower prices anymore than what I've already have.,2,0,8.22.0,2024-10-19 02:40:46
b46ba331-49ce-4aec-b6fa-a133f061f2b9,Barbara Johnson,Top quality packaging and shipping. Item description was exactly how I saw it...Would buy from them again.,5,0,8.22.0,2024-10-19 02:34:14
2180202a-479c-4a91-876a-c92fd0f905a7,Juan Cisneros,"Developers don't support US sellers and buyers. Insane fees, driving sales down and deters people from buying. Insane pushing for Mercari Japan on the US market, it's like US products aren't even showing up. Went from several sales a week to zero overnight. It's official, Mercari sucks",1,0,8.21.0,2024-10-19 02:31:44
629a3903-fd34-45f7-b777-c611b84a56da,Darryl Kalua,awesome,5,0,8.21.0,2024-10-19 02:22:42
6350c029-0093-4b45-a7bd-f813dc88f1aa,Hector Gonzalez,"I am not happy with the newly recently added service fees, which adds to a higher overall cost of any item sold in the site. If those added fees were removed, this site would be a great site to buy. I much enjoyed the old version, I was able to find good values. But now it's more difficult finding a good bang for the buck deals. Mercari, go back to your original formula, I bet you get more buyers come in.",1,4,8.21.0,2024-10-19 01:07:21
0b455912-aa1f-488e-a800-2dbf9d97e332,Christopher Townsend,"too many fees for buyers. shipping fee, processing fee, service fee, tax. it's outrageous.",1,0,8.23.0,2024-10-19 00:42:19
3ede1e53-17af-48fe-aa4b-46f182d23df1,Jen Jaquith,I love Meecari because I know I am getting what I purchased...very safe and no scammers!!,5,0,8.23.0,2024-10-18 23:31:15
496f47bc-6bc0-4911-b5a0-613e2117b607,Sean Morrison,Excellent,5,0,8.22.0,2024-10-18 22:23:54
9b05f7b5-a1d6-4a32-b503-e72701621998,CloudsOverTx,"great platform for selling your valuables! Shipping made easy, with a world wide customer base!",5,0,8.22.0,2024-10-18 20:55:11
526f3d75-dbb0-42ee-841f-a9d55761df1b,"Zena's Express, LLC","1.Lost of scams on music equipment, especially mixing boards. Most x32, allen and heath as well as tf3 mixing boards r scams. 2. If u search Stage drop snake, ton of irrelevant items come up, except the stage drop snakes. :(",1,1,8.22.0,2024-10-18 19:53:58
015c06c5-e208-4dd0-9c66-245f36f5aa48,Keithen Booher,great shopping app,5,0,8.23.0,2024-10-18 19:28:20
be8a0554-a37d-46d5-8504-24a15d879233,wolf07ga,Fantastic place to shop that gives competition to other online shopping stores.,5,0,8.23.0,2024-10-18 17:45:12
7958eca8-72c9-48ef-9b6c-d7226447f88a,Nick Guzman G.,They used to be Good Now they charge you a service fee and processing payment fee.,1,0,8.23.0,2024-10-18 16:37:01
10a2b3b3-a420-4ba0-a748-0660e3ed677d,Vampiric Fae,"PLEASE GET RID OF THE GENERAL MESSAGING FEATURE!! This is had news for us sellers, especially ur women sellers. Woke up to some dude thinking this was Tinder or something. Last week some dude wanted free content from me like he found a free OF hack. Please make it so they can only talk to us about a listing again. You are weeding out what few decent people use this app. I just wanna sell stuff, not get sexually harassed (and all yall do to help with that is remove messages instead of banning)",3,3,8.22.0,2024-10-18 14:54:04
47112154-0f61-4a79-bfa6-97667cd6993e,Bob,"I will not be using this app or platform again. they had problems accepting the payment through paypal, before it was complete there were three separate holds on my checking account which effectively made my property tax payment bounce. the acknowledge that there is a glitch in the system, but that doesn't do me any good.",1,18,8.22.0,2024-10-18 14:12:20
